candidate_key,paper_id,bridge_extraction_id,bridge_policy_run_id,chunk_id,section,document_id,concept_id,concept_type,in_relation_calibration,automatic_status,raw_retention_lane,raw_pattern_subject,raw_pattern_relation,raw_pattern_object,effective_pattern_subject,effective_pattern_relation,effective_pattern_object,relation_strength,pattern_support_mode,evidence_scope,label,source_phrase,supporting_phrases_json,subject_evidence_phrase,relation_evidence_phrase,object_evidence_phrase,comparison_items_json,qualifiers_json,anchor_ids_json,anchor_relations_json,evidence_pointers_json,evidence_pointer_count,rejection_reason_codes_json,rejection_reason_details_json,repair_rule_ids_json,manual_decision,manual_pattern_subject,manual_pattern_relation,manual_pattern_object,manual_anchor_correct,manual_reason,manual_confidence,manual_notes,reviewer,reviewed_at
b97ec95672dc8a2d176c,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:438871590102e2667822,[main] whole document,main,concept_atomic_distribution_of_supported_metal_atoms,Phenomenon,False,KEPT_FRONTIER,paper_local_frontier,,,,,,,,,paper_result,atomic distribution of supported metal atoms,indicating that W atoms within  $W_1Mo_1$ -NG and  $W_2$ -NG are atomically distributed,[],,,,[],[],"[""obs_atomically_distributed_w""]","[""INVOLVES_PHENOMENON""]","[{""asset_ids"": [""Kiwook_2:main:asset:c3e3d577ccd22fa0""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 6}]",1,[],[],[],,,,,,,,,,
9e8559f248bb8c284f76,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:4b679c47626efc81f16c,[main] whole document,main,bp_foreign_metal_doping_electron_transport,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,foreign metal atom doping,PROMOTES,electron transport at the electrode/electrolyte interface,foreign metal atom doping,PROMOTES,electron transport at the electrode/electrolyte interface,causal_interpretive,explicit_single_span,author_interpretation,foreign-metal-doping–electron-transport promotion,"The $\text{Mo}_2\text{-NG}$ and $\text{W}_2\text{-NG}$ both exhibit lower $R_{\text{ct}}$ than that of raw NG, indicating that the foreign metal atoms doping facilitate electron transport at the electrode/electrolyte interface.","[""The $\\text{Mo}_2\\text{-NG}$ and $\\text{W}_2\\text{-NG}$ both exhibit lower $R_{\\text{ct}}$ than that of raw NG, indicating that the foreign metal atoms doping facilitate electron transport at the electrode/electrolyte interface.""]",the foreign metal atoms doping,facilitate,electron transport at the electrode/electrolyte interface,[],"[{""key"": ""interface"", ""value"": ""electrode/electrolyte interface""}]","[""mech_doping_transport""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": null}]",1,[],[],[],,,,,,,,,,
e055aeb87e4c06c99555,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:4b679c47626efc81f16c,[main] whole document,main,bp_local_electronic_structure_her_performance,RelationPattern,True,REJECTED,accepted_pattern,favorable local electronic structure in a heterobimetallic oxide-carbon moiety,PROMOTES,HER performance,favorable local electronic structure in a heterobimetallic oxide-carbon moiety,PROMOTES,HER performance,causal_interpretive,explicit_single_span,author_interpretation,local-electronic-structure–HER-performance promotion,"Notably, the HER performance of $\text{W}_1\text{Mo}_1\text{-NG}$ catalyst is extremely superior to $\text{Mo}_2\text{-NG}$ and $\text{W}_2\text{-NG}$ , which can be attributed to the atomic W—O—Mo—O—C moiety having favorable local electronic structure.","[""Notably, the HER performance of $\\text{W}_1\\text{Mo}_1\\text{-NG}$ catalyst is extremely superior to $\\text{Mo}_2\\text{-NG}$ and $\\text{W}_2\\text{-NG}$ , which can be attributed to the atomic W—O—Mo—O—C moiety having favorable local electronic structure.""]",the atomic W—O—Mo—O—C moiety having favorable local electronic structure,can be attributed to,the HER performance of $\text{W}_1\text{Mo}_1\text{-NG}$ catalyst,[],"[{""key"": ""motif"", ""value"": ""heterobimetallic oxide-carbon moiety""}, {""key"": ""reaction"", ""value"": ""HER""}]","[""mech_w1mo1_electronic_structure""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": null}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support PROMOTES."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
99a8833ff2f0ba74eeb9,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:4b679c47626efc81f16c,[main] whole document,main,bp_heteronuclear_vs_homonuclear_dual_atom_her,RelationPattern,True,REJECTED,accepted_pattern,heteronuclear dual-atom architecture,CONTRASTS_WITH,homonuclear dual-atom architectures,heteronuclear dual-atom architecture,CONTRASTS_WITH,homonuclear dual-atom architectures,descriptive,explicit_single_span,paper_result,heteronuclear–homonuclear dual-atom HER contrast,"Notably, the HER performance of $\text{W}_1\text{Mo}_1\text{-NG}$ catalyst is extremely superior to $\text{Mo}_2\text{-NG}$ and $\text{W}_2\text{-NG}$","[""Notably, the HER performance of $\\text{W}_1\\text{Mo}_1\\text{-NG}$ catalyst is extremely superior to $\\text{Mo}_2\\text{-NG}$ and $\\text{W}_2\\text{-NG}$""]",$\text{W}_1\text{Mo}_1\text{-NG}$ catalyst,is extremely superior to,$\text{Mo}_2\text{-NG}$ and $\text{W}_2\text{-NG}$,[],"[{""key"": ""reaction"", ""value"": ""HER""}]","[""obs_w1mo1_superior_her""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": null}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support CONTRASTS_WITH."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
c66387949d8440762d07,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:7c42680fc094a6a094bf,[main] whole document,main,bp1,RelationPattern,True,REJECTED,accepted_pattern,support wrinkles and ripples,PROMOTES,metallic-species stabilization,support wrinkles and ripples,PROMOTES,metallic-species stabilization,causal_interpretive,explicit_single_span,author_interpretation,support-wrinkle–metal-species stabilization relation,"As revealed in Fig. 2A and fig. S1,  $\text{W}_1\text{Mo}_1\text{-NG}$  and RGO have similar morphology with abundant wrinkles and ripples, which serve as anchoring sites to stabilize the metallic species.","[""As revealed in Fig. 2A and fig. S1,  $\\text{W}_1\\text{Mo}_1\\text{-NG}$  and RGO have similar morphology with abundant wrinkles and ripples, which serve as anchoring sites to stabilize the metallic species.""]",wrinkles and ripples,serve as anchoring sites to stabilize,the metallic species,[],"[{""key"": ""support_family"", ""value"": ""graphene-based support""}]","[""mech_wrinkles_anchor""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": ""Morphology and structure characterization"", ""page_id"": 3}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support PROMOTES."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
48a9a394804c462a7d17,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:7c42680fc094a6a094bf,[main] whole document,main,bp2,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,interacting paired metal atoms,SUPPRESSES,support-sheet agglomeration,interacting paired metal atoms,SUPPRESSES,support-sheet agglomeration,causal_interpretive,explicit_single_span,author_interpretation,metal-interaction–support-agglomeration suppression,"These results suggest that the interacted W and Mo atoms can effectively inhibit the agglomeration of NG sheets and generate a considerable amount of voids (fig. S6), which provides nucleation sites for W-Mo heterodimers.","[""These results suggest that the interacted W and Mo atoms can effectively inhibit the agglomeration of NG sheets and generate a considerable amount of voids (fig. S6), which provides nucleation sites for W-Mo heterodimers.""]",the interacted W and Mo atoms,can effectively inhibit,the agglomeration of NG sheets,[],"[{""key"": ""support_family"", ""value"": ""nitrogen-doped graphene""}, {""key"": ""secondary_effect"", ""value"": ""void generation""}]","[""mech_interaction_voids""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": ""Chemical composition and valence-state characterization"", ""page_id"": 4}]",1,[],[],[],,,,,,,,,,
fce80b47b873f95ca64f,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:7c42680fc094a6a094bf,[main] whole document,main,bp3,RelationPattern,True,REJECTED,accepted_pattern,support-generated voids,PROMOTES,heterodimer nucleation,support-generated voids,PROMOTES,heterodimer nucleation,causal_interpretive,explicit_single_span,author_interpretation,void-mediated heterodimer nucleation,"These results suggest that the interacted W and Mo atoms can effectively inhibit the agglomeration of NG sheets and generate a considerable amount of voids (fig. S6), which provides nucleation sites for W-Mo heterodimers.","[""These results suggest that the interacted W and Mo atoms can effectively inhibit the agglomeration of NG sheets and generate a considerable amount of voids (fig. S6), which provides nucleation sites for W-Mo heterodimers.""]",a considerable amount of voids,provides nucleation sites for,W-Mo heterodimers,[],"[{""key"": ""support_family"", ""value"": ""nitrogen-doped graphene""}, {""key"": ""nucleation_target"", ""value"": ""heteronuclear metal dimers""}]","[""mech_interaction_voids""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": ""Chemical composition and valence-state characterization"", ""page_id"": 4}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support PROMOTES."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
6db19229da84de4e500e,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:7c6f5802d36d5057f877,[main] whole document,main,concept_coordination_distortion_electronic_modulation,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,distorted O-coordinated heterodimer,MODULATES,local electronic structure,distorted O-coordinated heterodimer,MODULATES,local electronic structure,causal_interpretive,explicit_single_span,author_interpretation,coordination-distortion–electronic-structure modulation,"In $W_1Mo_1$ -NG, the O-coordinated W-Mo heterodimer with distorted structure provides the possibility to modulate the electronic structure around the W, Mo, and O atoms, thereby improving the electrocatalytic activity.","[""In $W_1Mo_1$ -NG, the O-coordinated W-Mo heterodimer with distorted structure provides the possibility to modulate the electronic structure around the W, Mo, and O atoms, thereby improving the electrocatalytic activity.""]",the O-coordinated W-Mo heterodimer with distorted structure,provides the possibility to modulate,"the electronic structure around the W, Mo, and O atoms",[],"[{""key"": ""coordination_environment"", ""value"": ""O-coordinated""}, {""key"": ""activity_context"", ""value"": ""electrocatalytic activity""}]","[""mech_electronic_modulation""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 6}]",1,[],[],[],,,,,,,,,,
6e9bbc8cacbaa10331a0,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:7c6f5802d36d5057f877,[main] whole document,main,concept_cvd_coordination_state_retention,DynamicState,False,KEPT_FRONTIER,paper_local_frontier,,,,,,,,,author_interpretation,CVD coordination-state retention,"In this work, the energy provided during the CVD process probably fails to reach the dissociation energy of M—O bonds (M = W, Mo) in W-Mo and $Mo_2$ dimers obtained via hydrothermal process, thus keeping M—O coordination.",[],,,,[],[],"[""synth_cvd_selfassembly""]","[""EXHIBITS_DYNAMIC_STATE""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 6}]",1,[],[],[],,,,,,,,,,
78ab54298b1cdd48d2df,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:93fc2625bf776e2d2c7f,[main] whole document,main,bridge_pom_oxo_proton_site_selection,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,POM-inherited bridged-oxo coordination motif,SELECTS,proton adsorption site,POM-inherited bridged-oxo coordination motif,SELECTS,proton adsorption site,causal_interpretive,explicit_single_span,author_interpretation,bridged-oxo–proton-site selection,"Specifically, the bridged oxo in POMs is preferred for proton adsorption; thus, bridging oxygen in W—O—Mo—O—C configuration inherited from POMs shows optimal  $\Delta G_H$  in electrocatalytic HER.","[""Specifically, the bridged oxo in POMs is preferred for proton adsorption; thus, bridging oxygen in W—O—Mo—O—C configuration inherited from POMs shows optimal  $\\Delta G_H$  in electrocatalytic HER.""]",bridging oxygen in W—O—Mo—O—C configuration inherited from POMs,is preferred for proton adsorption,proton adsorption,[],"[{""key"": ""reaction_step"", ""value"": ""proton adsorption""}, {""key"": ""reaction"", ""value"": ""hydrogen evolution reaction""}]","[""mech_bridged_oxo_preferred""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 10}]",1,[],[],[],,,,,,,,,,
f0d37b6858b2a7f6a995,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:93fc2625bf776e2d2c7f,[main] whole document,main,bridge_heteronuclear_homonuclear_her_contrast,RelationPattern,True,REJECTED,accepted_pattern,heteronuclear dual-atom architecture,CONTRASTS_WITH,homonuclear dual-atom architectures,heteronuclear dual-atom architecture,CONTRASTS_WITH,homonuclear dual-atom architectures,descriptive,explicit_single_span,paper_result,heteronuclear–homonuclear HER-activity contrast,"Thus, according to the DFT calculation results, the O-coordinated W<sub>1</sub>Mo<sub>1</sub>-NG system has a near-optimum synergistic effect and gives more favorable  $\Delta G_H$  for HER than O-coordinated Mo<sub>2</sub>-NG and N-coordinated W<sub>2</sub>-NG systems as well as other Mo atom– and W atom–nucleated structures.","[""Thus, according to the DFT calculation results, the O-coordinated W<sub>1</sub>Mo<sub>1</sub>-NG system has a near-optimum synergistic effect and gives more favorable  $\\Delta G_H$  for HER than O-coordinated Mo<sub>2</sub>-NG and N-coordinated W<sub>2</sub>-NG systems as well as other Mo atom– and W atom–nucleated structures.""]",the O-coordinated W<sub>1</sub>Mo<sub>1</sub>-NG system,gives more favorable  $\Delta G_H$  for HER than,O-coordinated Mo<sub>2</sub>-NG and N-coordinated W<sub>2</sub>-NG systems,[],"[{""key"": ""reaction"", ""value"": ""hydrogen evolution reaction""}, {""key"": ""comparison_basis"", ""value"": ""hydrogen adsorption free energy""}]","[""obs_w1mo1_more_favorable_dgh""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 10}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support CONTRASTS_WITH."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
9fcc0e7a98c704bef3dd,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:93fc2625bf776e2d2c7f,[main] whole document,main,bridge_oxo_heterodimer_electronic_environment,RelationPattern,True,REJECTED,accepted_pattern,W—O—Mo—O—C configuration,MODULATES,electron environment for HER,W—O—Mo—O—C configuration,MODULATES,electron environment for HER,causal_interpretive,explicit_single_span,author_interpretation,oxo-heterodimer coordination–electronic-environment modulation,"indicating that W—O—Mo—O—C configuration could redistribute the electronic structure, which affords an improved electron environment for HER.","[""indicating that W—O—Mo—O—C configuration could redistribute the electronic structure, which affords an improved electron environment for HER.""]",W—O—Mo—O—C configuration,could redistribute the electronic structure,an improved electron environment for HER,[],"[{""key"": ""reaction"", ""value"": ""hydrogen evolution reaction""}, {""key"": ""effect"", ""value"": ""electronic-structure redistribution""}]","[""mech_w_o_mo_o_c_electronic""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 10}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support MODULATES."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
0fd0bab302b8dd86a997,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:aa6dedebab13cae1d393,[main] whole document,main,concept_kinetics_intrinsic_activity,RelationPattern,True,ACCEPTED_PATTERN,accepted_pattern,HER kinetics,PROMOTES,intrinsic activity,HER kinetics,PROMOTES,intrinsic activity,causal_interpretive,explicit_single_span,author_interpretation,HER-kinetics–intrinsic-activity relationship,"Distinctly,  $\text{W}_1\text{Mo}_1\text{-NG}$  has such a lower Tafel slope and larger  $j_0$  value than those of  $\text{Mo}_2\text{-NG}$ ,  $\text{W}_2\text{-NG}$ , and raw NG, suggesting the superior HER kinetics and enhancing the intrinsic activity of  $\text{W}_1\text{Mo}_1\text{-NG}$ .","[""Distinctly,  $\\text{W}_1\\text{Mo}_1\\text{-NG}$  has such a lower Tafel slope and larger  $j_0$  value than those of  $\\text{Mo}_2\\text{-NG}$ ,  $\\text{W}_2\\text{-NG}$ , and raw NG, suggesting the superior HER kinetics and enhancing the intrinsic activity of  $\\text{W}_1\\text{Mo}_1\\text{-NG}$ .""]",superior HER kinetics,enhancing,the intrinsic activity,[],[],"[""mech_w1mo1_her_kinetics""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 7}]",1,[],[],[],,,,,,,,,,
4681763410e5fe8abae2,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:b59fb49d6a5ba373c5ee,[main] whole document,main,bridge_coordination_environment_varies_with_metal_composition,RelationPattern,True,REJECTED,accepted_pattern,coordination environment,VARIES_WITH,metal composition,coordination environment,VARIES_WITH,metal composition,correlational,explicit_single_span,paper_result,coordination-environment–metal-composition correlation,"$W_1Mo_1$ -NG and  $Mo_2$ -NG are O-coordinated, while the W(VI) in  $W_2$ -NG are co-coordinated with O and N atoms.","[""$W_1Mo_1$ -NG and  $Mo_2$ -NG are O-coordinated, while the W(VI) in  $W_2$ -NG are co-coordinated with O and N atoms.""]",are O-coordinated,"are O-coordinated, while the W(VI) in  $W_2$ -NG are co-coordinated with O and N atoms",$W_1Mo_1$ -NG and  $Mo_2$ -NG,[],[],"[""cat_W1Mo1_NG""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 4}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support VARIES_WITH."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
24d2f085b5b4f4e00bce,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:bac4243fe6f053d74649,[main] whole document,main,bridge_heteronuclear_architecture_activity_contrast,RelationPattern,True,REJECTED,accepted_pattern,heteronuclear dual-atom architecture,CONTRASTS_WITH,homo- and benchmark comparator catalysts,heteronuclear dual-atom architecture,CONTRASTS_WITH,homo- and benchmark comparator catalysts,descriptive,explicit_single_span,paper_result,heteronuclear dual-atom architecture–intrinsic HER activity contrast,"These reveal that $\text{W}_1\text{Mo}_1\text{-NG}$  has better intrinsic activity than $\text{Mo}_2\text{-NG}$ , $\text{W}_2\text{-NG}$ , and NG, even outperforming benchmark Pt/C in pH-universal electrolyte (8).","[""These reveal that $\\text{W}_1\\text{Mo}_1\\text{-NG}$  has better intrinsic activity than $\\text{Mo}_2\\text{-NG}$ , $\\text{W}_2\\text{-NG}$ , and NG, even outperforming benchmark Pt/C in pH-universal electrolyte (8).""]",$\text{W}_1\text{Mo}_1\text{-NG}$,has better intrinsic activity than,"$\text{Mo}_2\text{-NG}$ , $\text{W}_2\text{-NG}$ , and NG, even outperforming benchmark Pt/C",[],"[{""key"": ""property"", ""value"": ""intrinsic HER activity""}, {""key"": ""normalization"", ""value"": ""electrochemical active surface area""}, {""key"": ""electrolyte_context"", ""value"": ""pH-universal electrolyte""}]","[""obs_w1mo1_intrinsic_activity""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": null}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support CONTRASTS_WITH."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
d5802cd82c7ea00fd24e,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:c71613a5ab892bc52b28,[main] whole document,main,pattern_electronic_delocalization_h_adsorption,RelationPattern,True,REJECTED,accepted_pattern,delocalized electrons,CORRELATES_WITH,favorable H adsorption behavior,delocalized electrons,CORRELATES_WITH,favorable H adsorption behavior,correlational,explicit_single_span,author_interpretation,electronic delocalization–H adsorption correlation,"Notably, heteronuclear W<sub>1</sub>Mo<sub>1</sub>-NG exhibits an increased DOS for the occupied states from 0.30 eV to the  $E_F$  (the shadowed part in Fig. 6I) due to the delocalized electrons (37), corresponding to the favorable adsorption behavior of H.","[""Notably, heteronuclear W<sub>1</sub>Mo<sub>1</sub>-NG exhibits an increased DOS for the occupied states from 0.30 eV to the  $E_F$  (the shadowed part in Fig. 6I) due to the delocalized electrons (37), corresponding to the favorable adsorption behavior of H.""]",delocalized electrons,corresponding to,favorable adsorption behavior of H,[],"[{""key"": ""electronic_indicator"", ""value"": ""increased occupied-state DOS near the Fermi level""}]","[""obs_pdos_delocalization""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [""Kiwook_2:main:asset:77c20a59c0234b29""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": ""Fig. 6I"", ""page_id"": 10}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support CORRELATES_WITH."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
21539090b17ec77c6532,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:c71613a5ab892bc52b28,[main] whole document,main,pattern_ionic_character_h_overbinding,RelationPattern,True,REJECTED,accepted_pattern,increased ionic character,PROMOTES,strong H overbinding,increased ionic character,PROMOTES,strong H overbinding,causal_interpretive,explicit_single_span,author_interpretation,ionic character–H overbinding relation,"Compared to heteronuclear W<sub>1</sub>Mo<sub>1</sub>-NG, the homonuclear Mo<sub>2</sub>-NG and W<sub>2</sub>-NG exhibit growing ionic nature because the electrons are strongly localized around coordination atoms (Fig. 6, G and H), via which the electrons from the metal centers are partially depleted to the coordinated O sites, leading to strong overbinding of H.","[""Compared to heteronuclear W<sub>1</sub>Mo<sub>1</sub>-NG, the homonuclear Mo<sub>2</sub>-NG and W<sub>2</sub>-NG exhibit growing ionic nature because the electrons are strongly localized around coordination atoms (Fig. 6, G and H), via which the electrons from the metal centers are partially depleted to the coordinated O sites, leading to strong overbinding of H.""]",growing ionic nature,leading to,strong overbinding of H,[],"[{""key"": ""electronic_context"", ""value"": ""strong electron localization around coordination atoms""}, {""key"": ""reaction_species"", ""value"": ""H""}]","[""mech_h_overbinding_homonuclear""]","[""EXPRESSES_PATTERN""]","[{""asset_ids"": [""Kiwook_2:main:asset:77c20a59c0234b29""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": ""Fig. 6G-H"", ""page_id"": 10}]",1,"[""RELATION_CUE_MISMATCH""]","[{""code"": ""RELATION_CUE_MISMATCH"", ""detail"": ""Relation evidence does not lexically support PROMOTES."", ""field"": ""relation_evidence_phrase"", ""repairable"": true}]",[],,,,,,,,,,
b663f15a459b643abd16,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:c71613a5ab892bc52b28,[main] whole document,main,frontier_interfacial_water_network_reorganization,InterfacialEffect,False,REJECTED,paper_local_frontier,,,,,,,,,author_interpretation,interfacial water-network reorganization,"Meanwhile, the delocalized electrons for W<sub>1</sub>Mo<sub>1</sub>-NG system can reduce the adsorption energy between the active sites and water in alkaline solution (37), which could lower the energetic barrier for the reorganization of the interfacial water network, thereby enhancing the hydrogen evolution rate (38).",[],,,,[],[],"[""mech_water_reorganization""]","[""INVOLVES_PHENOMENON""]","[{""asset_ids"": [""Kiwook_2:main:asset:77c20a59c0234b29""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": ""Fig. 6I"", ""page_id"": 10}]",1,"[""INSTANCE_ONLY""]","[{""code"": ""INSTANCE_ONLY"", ""detail"": ""The candidate is a paper-specific numeric instance rather than a reusable Bridge concept."", ""field"": ""source_phrase"", ""repairable"": false}]",[],,,,,,,,,,
a1a9533fcefc06b870c0,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:ddbbc7e88800e9b7d70a,[main] whole document,main,concept_heteronuclear_electron_deficiency,ElectronicEffect,False,KEPT_FRONTIER,paper_local_frontier,,,,,,,,,author_interpretation,heteronuclear-metal-induced electron deficiency,"which demonstrates the electron deficiency at W atoms by introducing Mo atoms, suggesting strong interactions between heteronuclear W-Mo atoms and NG support.",[],,,,[],[],"[""mech_W_electron_deficiency""]","[""INVOLVES_PHENOMENON""]","[{""asset_ids"": [""Kiwook_2:main:asset:c3e3d577ccd22fa0""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 6}]",1,[],[],[],,,,,,,,,,
f9d57e7b070ec8da4db8,Kiwook_2,0d53689bf967d1c5,c8cd9196f1e2471c,Kiwook_2:main:ddbbc7e88800e9b7d70a,[main] whole document,main,concept_low_coordination_xanes_environment,Phenomenon,False,KEPT_FRONTIER,paper_local_frontier,,,,,,,,,author_interpretation,low-coordination environment revealed by XANES peak shift,"Furthermore, the main peak of  $W_1Mo_1$ -NG (10,210.12 eV) moves toward low energy compared to  $W_2$ -NG (10,210.71 eV) and  $WO_3$  (10,210.74 eV), revealing the low CN environment of W atoms in  $W_1Mo_1$ -NG (28).",[],,,,[],[],"[""mech_W_low_CN""]","[""EXHIBITS_DYNAMIC_STATE""]","[{""asset_ids"": [""Kiwook_2:main:asset:c3e3d577ccd22fa0""], ""document_id"": ""main"", ""document_role"": ""main"", ""locator_text"": null, ""page_id"": 6}]",1,[],[],[],,,,,,,,,,
